1.447	0.074	10.158
1.436	-0.068	10.12
1.516	-0.015	10.183
1.384	-0.095	10.186
1.545	0.052	10.059
1.323	-0.139	10.162
1.514	0.07	10.122
1.363	0.07	10.12
1.505	-0.059	10.092
1.324	-0.066	10.185
1.614	-0.06	10.076
1.385	0.019	10.168
1.508	-0.086	10.105
1.484	0.098	10.149
1.442	-0.096	10.164
1.43	0.058	10.141
1.377	-0.13	10.135
1.465	0.099	10.13
1.398	0.001	10.172
1.528	-0.055	10.124
1.369	-0.119	10.217
1.636	0.008	10.039
1.299	-0.051	10.156
1.54	-0.014	10.104
1.519	0.072	10.035
1.296	-0.143	10.16
1.504	0.06	10.118
1.353	0.093	10.128
1.525	-0.051	10.064
1.307	-0.094	10.166
1.647	-0.089	10.047
1.35	0.005	10.142
1.554	-0.048	10.093
1.459	0.104	10.156
1.466	-0.08	10.14
1.387	0.065	10.138
1.426	-0.181	10.183
1.474	0.1	10.113
1.425	-0.04	10.104
1.541	-0.039	10.16
1.367	-0.12	10.208
1.616	0.057	10.036
1.338	0.005	10.155
1.557	-0.04	10.097
1.407	0.111	10.115
1.479	-0.084	10.118
1.361	0.041	10.159
1.483	-0.166	10.127
1.447	0.076	10.147
1.453	-0.048	10.141
1.521	-0.031	10.102
1.375	-0.129	10.177
1.602	0.036	10.019
1.332	-0.076	10.242
1.521	0.075	10.186
1.334	-0.072	10.184
1.622	-0.119	10.114
1.384	0.063	10.162
1.546	-0.074	10.11
1.486	0.063	10.054
1.424	-0.096	10.131
1.381	-0.027	10.151
1.55	0.008	10.037
1.296	-0.057	10.196
1.533	-0.014	10.092
1.39	-0.076	10.141
1.469	0.021	10.09
1.493	-0.015	10.156
1.412	-0.072	10.145
1.538	-0.04	10.097
1.416	-0.071	10.188
1.438	-0.023	10.154
1.532	0.044	10.081
1.365	-0.086	10.161
1.423	-0.028	10.134
1.454	-0.025	10.177
1.452	-0.008	10.163
1.397	-0.045	10.137
1.516	0.028	10.056
1.404	-0.035	10.221
1.52	-0.016	10.19
1.361	-0.031	10.2
1.516	-0.002	10.085
1.404	-0.042	10.145
1.465	-0.009	10.14
1.409	-0.046	10.109
1.477	0.002	10.144
1.378	-0.075	10.158
1.496	-0.007	10.084
1.39	-0.022	10.132
1.472	-0.053	10.123
1.391	-0.056	10.143
1.463	-0.007	10.11
1.408	-0.056	10.105
1.475	-0.022	10.124
1.462	-0.016	10.121
1.468	-0.043	10.128
1.446	-0.052	10.11
1.471	-0.01	10.094
1.45	-0.023	10.09
1.426	-0.007	10.177
1.437	-0.026	10.113
1.429	-0.002	10.111
1.468	-0.031	10.12
1.454	-0.026	10.162
1.455	-0.028	10.149
1.481	-0.031	10.111
1.453	-0.042	10.088
1.437	-0.025	10.151
1.497	-0.017	10.113
1.451	-0.046	10.121
1.452	-0.014	10.112
1.431	-0.017	10.157
1.46	-0.045	10.084
1.453	-0.05	10.118
1.459	-0.027	10.135
1.488	-0.011	10.112
1.46	-0.029	10.132
1.47	-0.016	10.122
1.454	-0.028	10.119
1.475	-0.036	10.114
1.466	-0.026	10.113
1.456	-0.008	10.094
1.435	-0.048	10.156
1.502	-0.049	10.152
1.417	-0.018	10.198
1.492	0.028	10.085
1.411	-0.019	10.186
1.51	-0.001	10.044
1.443	-0.038	10.135
1.404	-0.022	10.109
1.487	-0.066	10.089
1.366	-0.016	10.148
1.557	-0.014	10.047
1.636	-0.011	10.054
1.395	-0.031	10.029
1.514	-0.082	10.087
1.444	-0.016	10.157
1.445	-0.072	10.25
1.501	0.011	10.135
1.451	-0.058	10.084
1.507	-0.016	10.181
1.39	-0.026	10.031
1.487	-0.04	10.167
1.484	-0.082	10.09
1.458	-0.046	10.12
1.535	-0.053	10.087
1.469	-0.068	10.146
1.484	-0.072	10.101
1.533	-0.044	10.144
1.439	-0.071	10.089
1.452	-0.038	10.087
1.502	-0.05	10.114
1.459	-0.06	10.114
1.492	-0.026	10.094
1.449	-0.087	10.098
1.468	-0.047	10.129
1.469	-0.031	10.096
1.496	-0.023	10.1
1.456	-0.044	10.136
1.491	-0.048	10.092
1.454	-0.034	10.124
1.454	-0.047	10.092
1.476	-0.056	10.069
1.457	-0.033	10.136
1.478	-0.016	10.145
1.483	-0.05	10.114
1.488	-0.071	10.117
1.484	-0.028	10.12
1.491	-0.046	10.086
1.477	-0.031	10.086
1.507	-0.038	10.092
1.463	-0.054	10.086
1.49	-0.039	10.126
1.479	-0.035	10.102
1.475	-0.044	10.109
1.472	-0.038	10.099
1.492	-0.048	10.089
1.47	-0.042	10.144
1.477	-0.06	10.138
1.49	-0.025	10.09
1.472	-0.042	10.075
1.496	-0.049	10.084
1.489	-0.05	10.108
1.483	-0.04	10.097
1.463	-0.041	10.12
1.5	-0.046	10.124
1.477	-0.059	10.141
1.481	-0.042	10.104
1.471	-0.042	10.129
1.49	-0.05	10.148
1.465	-0.036	10.134
1.491	-0.066	10.117
1.464	-0.045	10.11
1.492	-0.045	10.127
1.5	-0.045	10.132
1.469	-0.047	10.11
1.49	-0.044	10.097
1.462	-0.05	10.099
1.47	-0.057	10.12
1.476	-0.043	10.122
1.486	-0.053	10.11
1.494	-0.037	10.124
1.455	-0.053	10.107
1.474	-0.041	10.123
1.457	-0.049	10.1
1.473	-0.055	10.117
1.477	-0.049	10.127
1.454	-0.051	10.099
1.478	-0.042	10.132
1.471	-0.04	10.111
1.487	-0.042	10.119
1.495	-0.056	10.12
1.492	-0.047	10.106
1.479	-0.063	10.123
1.467	-0.045	10.09
1.504	-0.053	10.119
1.477	-0.05	10.108
1.468	-0.051	10.111
1.467	-0.04	10.153
1.466	-0.05	10.139
1.487	-0.036	10.108
1.488	-0.035	10.098
1.483	-0.053	10.11
1.469	-0.049	10.102
1.489	-0.045	10.09
1.49	-0.038	10.121
1.448	-0.048	10.108
1.483	-0.052	10.138
1.471	-0.074	10.108
1.496	-0.061	10.108
1.483	-0.062	10.096
1.483	-0.09	10.117
1.48	-0.059	10.083
1.477	-0.05	10.124
1.471	-0.042	10.093
1.486	-0.037	10.083
1.465	-0.045	10.108
1.465	-0.055	10.093
1.477	-0.045	10.116
1.503	-0.08	10.14
1.492	-0.048	10.107
1.488	-0.063	10.098
1.291	-0.038	10.278
1.559	0.229	9.925
1.91	0.51	9.932
1.911	0.041	9.938
3.062	0.348	9.577
2.673	0.141	9.813
2.846	0.04	9.504
2.071	0.389	9.979
1.542	-0.05	10.225
1.645	-0.134	10.184
2.133	-0.044	9.843
1.578	-0.605	9.997
2.342	-0.597	9.946
1.981	-0.099	10.056
1.793	-0.089	10.145
2.233	-0.102	9.856
1.928	-0.248	9.993
1.929	-0.017	10.008
1.886	-0.066	10.07
1.936	0.01	9.855
1.829	-0.206	10.036

